fold,seed,mode,k,repeat,test_loss,AUROC,AUPRC,balanced_accuracy,R@1,R@5,R@10,MRR,image_R@1,image_R@5,image_R@10,image_MRR,image_median_rank,brain_R@1,brain_R@5,brain_R@10,brain_MRR,brain_median_rank,n_test_pairs,baseline_AUROC,baseline_AUPRC,baseline_R@5,baseline_MRR,baseline_brain_R@5,baseline_brain_MRR,AUROC_drop,AUPRC_drop,R@5_drop,MRR_drop,brain_R@5_drop,brain_MRR_drop
fold_01,33,random,10,5,0.5801393464402181,0.800583490695735,0.781220575445154,0.7016971279373369,0.0182767624020887,0.0609225413402959,0.1148825065274151,0.0549614184190056,0.0082680591818973,0.0387293298520452,0.0704960835509138,0.0352808189588349,139.0,0.0134899912967798,0.0617928633594429,0.1135770234986945,0.0513921215139752,86.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.042997713984461394,0.04036824712827436,0.012619669277632695,0.005768133061113699,0.024804177545691995,0.020974452400687897
fold_01,33,random,10,6,0.5670230250653233,0.8184964827325536,0.7915364555765182,0.706266318537859,0.0234986945169712,0.0678851174934725,0.1231505657093124,0.0622827519110231,0.011314186248912,0.0622280243690165,0.1131418624891209,0.0504545358547487,87.0,0.0217580504786771,0.093124456048738,0.160574412532637,0.0723426382580386,57.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.025084721947642774,0.030052366996910163,0.0056570931244561,-0.0015532004309038033,-0.006527415143603096,2.3935656624493595e-05
fold_01,33,random,10,7,0.554573528086029,0.8300851537000805,0.7955028735898121,0.7299825935596171,0.0187119234116623,0.0652741514360313,0.1161879895561357,0.0566311682576752,0.0165361183637946,0.06266318537859,0.1061792863359443,0.0539519206173326,81.0,0.0261096605744125,0.0892080069625761,0.1579634464751958,0.0753732472982394,56.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.013496050980115859,0.02608594898361627,0.008268059181897297,0.004098383222444095,-0.002610966057441197,-0.003006673383576297
fold_01,33,random,10,8,0.5235126417963478,0.8234988460090547,0.7918554482001621,0.7432550043516101,0.0174064403829416,0.0613577023498694,0.1131418624891209,0.0547283482435629,0.0143603133159268,0.0661444734551784,0.1275021758050478,0.0564054463390818,78.0,0.0243690165361183,0.098781549173194,0.1649260226283725,0.0756518634803101,56.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.02008235867114172,0.029733374373266286,0.012184508268059197,0.006001203236556396,-0.0121845082680591,-0.0032852895656469983
fold_01,33,random,10,9,0.5125177965877988,0.8316919166096678,0.813232766833571,0.7460835509138382,0.0243690165361183,0.0735422106179286,0.1327241079199303,0.0631364498528667,0.016100957354221,0.0552654482158398,0.1053089643167972,0.0506470552837566,96.0,0.0204525674499564,0.0787641427328111,0.139686684073107,0.0660801300282589,62.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.01188928807052858,0.008356055739857315,0.0,-0.002406898372747407,0.007832898172323799,0.006286443886404203
fold_01,33,random,10,10,0.5175251069019109,0.8373380265580771,0.8140508701780992,0.7408616187989556,0.0213228894691035,0.0791993037423846,0.1331592689295039,0.0639380305543606,0.0174064403829416,0.0757180156657963,0.1331592689295039,0.0604915768246529,77.0,0.0187119234116623,0.0974760661444734,0.160574412532637,0.0717134717320169,58.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.006243178122119275,0.007537952395329173,-0.005657093124456003,-0.0032084790742413077,-0.010879025239338508,0.0006531021826461925
fold_01,33,random,10,11,0.5541731075580687,0.8192890703764049,0.7950694311985731,0.72236727589208,0.0169712793733681,0.0661444734551784,0.1209747606614447,0.0555538721641069,0.0126196692776327,0.0491731940818102,0.0948651000870322,0.0445014559257794,117.0,0.0174064403829416,0.0687554395126196,0.1322889469103568,0.0590779000203619,70.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.024292134303791513,0.02651939137485526,0.00739773716275019,0.005175679316012399,0.017841601392515297,0.013288673894301196
fold_01,33,random,10,12,0.492752727863579,0.8472181508724808,0.8216842316707333,0.7613141862489121,0.0195822454308094,0.0739773716275021,0.1318537859007832,0.0620312897492687,0.0261096605744125,0.0961705831157528,0.1496953872932985,0.0724508088243985,68.0,0.0326370757180156,0.1061792863359443,0.1797214969538729,0.0857825705392592,51.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,-0.003636946192284385,-9.540909730498814e-05,-0.000435161009573512,-0.0013017382691494009,-0.0195822454308094,-0.013415996624596097
fold_01,33,random,10,13,0.5278511523059184,0.8146260493667252,0.7841244379930118,0.7415143603133159,0.0191470844212358,0.0617928633594429,0.1009573542210617,0.0532968039217306,0.0156657963446475,0.0678851174934725,0.1192341166231505,0.054964059366002,86.0,0.026544821583986,0.0900783289817232,0.160574412532637,0.0751826150743985,61.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.028955155313471148,0.037464384580416565,0.011749347258485691,0.0074327475583887,-0.003481288076588304,-0.002816041159735397
fold_01,33,random,10,14,0.5324027862001026,0.8116069068270665,0.7874712882532829,0.7319408181026981,0.0130548302872062,0.0574412532637075,0.0983463881636205,0.0482259350682579,0.0156657963446475,0.0600522193211488,0.1026979982593559,0.0505550862740645,102.0,0.0191470844212358,0.0796344647519582,0.1309834638816362,0.0631977796965596,67.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.031974297853129885,0.034117534320145415,0.016100957354221096,0.012503616411861401,0.006962576153176692,0.009168794218103501
fold_01,33,random,10,15,0.5626972008519219,0.8097225346746443,0.7962522747667381,0.7193211488250653,0.0213228894691035,0.0704960835509138,0.1157528285465622,0.0583939559492086,0.0134899912967798,0.0517841601392515,0.0909486510008703,0.0440992736250463,118.0,0.0156657963446475,0.0691906005221932,0.1144473455178416,0.0554783212735218,76.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.033858670005552094,0.025336547806690257,0.003046127067014792,0.0023355955309107,0.0174064403829417,0.0168882526411413
fold_01,33,random,10,16,0.5610847126617963,0.8045199178003956,0.7762005657507876,0.7197563098346389,0.0130548302872062,0.0543951261966927,0.0966057441253263,0.0464286974846461,0.011314186248912,0.036988685813751,0.0818102697998259,0.0391463745481694,130.5,0.0130548302872062,0.0696257615317667,0.1201044386422976,0.0531899625832876,81.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.039061286879800816,0.045388256822640805,0.019147084421235895,0.0143008539954732,0.016971279373368203,0.0191766113313755
fold_01,33,random,10,17,0.6075981871473779,0.78016349404371,0.7592535000502051,0.6912532637075718,0.0156657963446475,0.0600522193211488,0.097911227154047,0.0493584469133352,0.010443864229765,0.0461270670147954,0.0835509138381201,0.04030985693053,120.0,0.0147954743255004,0.0683202785030461,0.1183637946040034,0.0557241153098886,80.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.06341771063648638,0.06233532252322327,0.013489991296779795,0.011371104566784099,0.018276762402088795,0.0166424586047745
fold_01,33,random,10,18,0.4994442094606975,0.8338968838835904,0.806272076845653,0.7530461270670148,0.0156657963446475,0.0700609225413402,0.1218450826805918,0.0554805466655457,0.0178416013925152,0.0739773716275021,0.1366405570060922,0.062310334383247,71.0,0.0230635335073977,0.1048738033072236,0.1705831157528285,0.0777081208337803,55.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.009684320796605972,0.015316745727775305,0.0034812880765883875,0.005249004814573598,-0.018276762402088698,-0.005341546919117202
fold_01,33,random,10,19,0.587311399045252,0.7924842505042793,0.7719746476205831,0.6988685813751088,0.0195822454308094,0.0639686684073107,0.097911227154047,0.0528268323311012,0.0139251523063533,0.0622280243690165,0.1066144473455178,0.0502612672836289,106.0,0.0200174064403829,0.0831157528285465,0.1440382941688424,0.065332341334422,66.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.051096954175917086,0.04961417495284526,0.009573542210617889,0.007902719149018099,0.0034812880765884013,0.007034232580241093
fold_01,33,random,10,20,0.5903522314664278,0.8190139228799251,0.7829217996820335,0.7036553524804178,0.0126196692776327,0.0635335073977371,0.1087902523933855,0.0505374725963465,0.0134899912967798,0.0535248041775456,0.0957354221061792,0.0479362161471709,97.0,0.02088772845953,0.0835509138381201,0.1514360313315927,0.0683772729286495,61.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.024567281800271235,0.0386670228913949,0.010008703220191498,0.010192078883772798,0.003046127067014792,0.003989300986013605
fold_01,33,top_gate,20,0,0.9403186030134728,0.7246282005543095,0.6957803678141522,0.5422106179286336,0.0091383812010443,0.0409051348999129,0.0809399477806788,0.0362153349609138,0.0034812880765883,0.016100957354221,0.0282854656222802,0.0169394567131627,249.0,0.0052219321148825,0.0217580504786771,0.0426457789382071,0.024563473334662,182.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.11895300412588683,0.12580845475927616,0.0326370757180157,0.024514216519205496,0.0648389904264578,0.047803100580001104
fold_01,33,bottom_gate,20,0,0.5055275374230765,0.8361408603689893,0.8111858692753868,0.7523933855526546,0.0178416013925152,0.0691906005221932,0.1231505657093124,0.0575371615737722,0.0143603133159268,0.0600522193211488,0.109225413402959,0.0511619837570429,96.0,0.0204525674499564,0.0874673629242819,0.1431679721496954,0.0676877098073894,60.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.007440344311207103,0.010402953298041528,0.004351610095735398,0.0031923899063470984,-0.0008703220191469963,0.004678864107273695
fold_01,33,random,20,1,0.731034437089095,0.7777570422988621,0.7594086063875425,0.6251087902523934,0.0243690165361183,0.0726718885987815,0.1192341166231505,0.0606799429324015,0.0078328981723237,0.0400348128807658,0.0735422106179286,0.0347342775768736,159.0,0.011314186248912,0.0657093124456048,0.1170583115752828,0.0515619990090625,81.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.06582416238133426,0.06218021618588587,0.0008703220191470934,4.9608547717801266e-05,0.020887728459530103,0.0208045749056006
fold_01,33,random,20,2,0.5930715507274094,0.8164857093730424,0.794211144903373,0.6884247171453438,0.02088772845953,0.0713664055700609,0.1205395996518712,0.0606107951369123,0.0213228894691035,0.0752828546562228,0.1214099216710182,0.0613129491093566,86.0,0.0174064403829416,0.0861618798955613,0.1483899042645779,0.0648956263714457,65.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.02709549530715394,0.02737767767005539,0.002175805047867699,0.00011875634320699519,0.00043516100957359527,0.007470947543217393
fold_01,33,random,20,3,0.5019674283509881,0.8312096036891352,0.8007150231290763,0.7567449956483899,0.0187119234116623,0.0704960835509138,0.1135770234986945,0.0574432733986703,0.0169712793733681,0.072236727589208,0.1270670147954743,0.0580662683431722,82.0,0.0256744995648389,0.0970409051348999,0.1575282854656222,0.0737337404480393,61.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.01237160099106116,0.02087379944435208,0.003046127067014792,0.003286278081448997,-0.010443864229764996,-0.0013671665333762073
fold_01,33,random,20,4,0.531199575352399,0.8141370139849917,0.7801463369204769,0.7391209747606615,0.0130548302872062,0.0578764142732811,0.1057441253263707,0.0499190888130562,0.0152306353350739,0.0700609225413402,0.1201044386422976,0.0560024433677063,89.0,0.0248041775456919,0.0926892950391645,0.1592689295039164,0.0730427940036694,62.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.029444190695204653,0.0414424856529515,0.015665796344647494,0.010810462667063099,-0.006092254134029598,-0.0006762200890063075
fold_01,33,random,20,5,0.5223802780980541,0.8311240106620128,0.8076325502522064,0.7441253263707572,0.0147954743255004,0.0526544821583986,0.098781549173194,0.0496911823117775,0.016100957354221,0.0644038294168842,0.1179286335944299,0.0548731147543882,89.0,0.0234986945169712,0.0844212358572671,0.1492602262837249,0.0687079255096355,63.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.01245719401818357,0.013956272321221985,0.02088772845952999,0.011038369168341798,0.002175805047867796,0.0036586484050275953
fold_01,33,random,20,6,0.5350335950017286,0.8320323950671148,0.802881447628223,0.7328111401218451,0.0200174064403829,0.077893820713664,0.1318537859007832,0.0625330087933254,0.0156657963446475,0.0757180156657963,0.129242819843342,0.0587192322139769,76.0,0.0248041775456919,0.0870322019147084,0.1649260226283725,0.0749557045287872,57.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.011548809613081579,0.018707374945205357,-0.0043516100957354115,-0.0018034573132061082,-0.0004351610095734981,-0.0025891306141241077
fold_01,33,random,20,7,0.5531331928425814,0.7950921867200524,0.7766198793585962,0.7197563098346389,0.0217580504786771,0.0687554395126196,0.1118363794604003,0.0581049042631439,0.0182767624020887,0.0691906005221932,0.1174934725848564,0.0565143058567937,88.0,0.02088772845953,0.0818102697998259,0.1388163620539599,0.0663879979163279,66.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.04848901796014393,0.044968943214832136,0.004786771105308993,0.0026246472169753968,0.004786771105308993,0.005978575998335192
fold_01,33,random,20,8,0.5286589888410013,0.8342797801243902,0.8025260216620326,0.7389033942558747,0.0178416013925152,0.0691906005221932,0.1296779808529155,0.059275557682291,0.0178416013925152,0.0535248041775456,0.0983463881636205,0.0496895659444683,105.0,0.0178416013925152,0.0857267188859878,0.1388163620539599,0.0642439585078478,64.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.009301424555806181,0.019062800911395783,0.004351610095735398,0.0014539937978282971,0.0008703220191470934,0.008122615406815303
fold_01,33,random,20,9,0.6793134794015279,0.7683148247880437,0.7533094929687266,0.667319408181027,0.0178416013925152,0.0709312445604873,0.1218450826805918,0.0566391323050233,0.0078328981723237,0.0504786771105308,0.0791993037423846,0.038075661445742,137.0,0.0130548302872062,0.0622280243690165,0.1122715404699739,0.0522293705821398,78.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.07526637989215268,0.06827932960470173,0.002610966057441294,0.004090419175095998,0.0243690165361184,0.0201372033325233
fold_01,33,random,20,10,0.5679724212829915,0.800136020954385,0.7764107003275935,0.7069190600522193,0.0156657963446475,0.0665796344647519,0.1100957354221061,0.0533637461919585,0.0091383812010443,0.046562228024369,0.0831157528285465,0.0402971625256094,122.5,0.0156657963446475,0.0696257615317667,0.1257615317667537,0.0570299118352128,85.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.04344518372581141,0.04517812224583484,0.006962576153176692,0.007365805288160797,0.016971279373368203,0.015336662079450301
fold_01,33,random,20,11,0.5463688722686004,0.7998615362357702,0.7813030444589719,0.7262837249782419,0.0182767624020887,0.0670147954743255,0.1127067014795474,0.0557641537036864,0.0178416013925152,0.0683202785030461,0.1127067014795474,0.0549858438697806,94.0,0.0200174064403829,0.0865970409051349,0.1470844212358572,0.0686038514497629,64.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.04371966844442621,0.04028577811445644,0.006527415143603096,0.0049653977764329005,0.0,0.003762722464900198
fold_01,33,random,20,12,0.6906460092522145,0.8138496524392876,0.7886033780306569,0.6381636205395997,0.0239338555265448,0.0857267188859878,0.1344647519582245,0.0677404499563063,0.0169712793733681,0.0561357702349869,0.093124456048738,0.0488402487658803,105.5,0.0200174064403829,0.0696257615317667,0.1344647519582245,0.0612813164164008,75.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.029731552240908732,0.032985444542771414,-0.01218450826805921,-0.007010898476187008,0.016971279373368203,0.0110852574982623
fold_01,33,random,20,13,0.6165046835588932,0.763764002602634,0.7190058385431926,0.6840731070496083,0.0117493472584856,0.0413402959094865,0.0774586597040905,0.0400100515209433,0.0130548302872062,0.0500435161009573,0.0953002610966057,0.0442452231956482,125.0,0.016100957354221,0.0635335073977371,0.1183637946040034,0.0561893210378833,76.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.07981720207756238,0.1025829840302358,0.032201914708442095,0.020719499959175998,0.0230635335073978,0.016177252876779798
fold_01,33,random,20,14,0.619713878662717,0.7764080999787154,0.7607214515428329,0.6760226283724978,0.0178416013925152,0.0587467362924282,0.0896431679721496,0.0495135829654302,0.0108790252393385,0.0496083550913838,0.0879025239338555,0.0420719731564721,125.5,0.0152306353350739,0.0683202785030461,0.1301131418624891,0.0570922561272553,78.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.06717310470148097,0.060867371030595474,0.014795474325500393,0.011215968514689097,0.018276762402088795,0.015274317787407801
fold_01,33,random,20,15,0.507502543033985,0.8322948551016095,0.8084378986560162,0.7523933855526546,0.016100957354221,0.0748476936466492,0.1201044386422976,0.0587931266844551,0.0221932114882506,0.0791993037423846,0.1344647519582245,0.0652147295063209,76.0,0.0226283724978241,0.0992167101827676,0.154917319408181,0.0741656117359223,59.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.011286349578586874,0.013150923917412127,-0.0013054830287206054,0.0019364247956642003,-0.012619669277632709,-0.0017990378212592029
fold_01,33,random,20,16,0.5759668708677599,0.8074806412053922,0.7771629784938693,0.7117058311575283,0.0117493472584856,0.0496083550913838,0.0909486510008703,0.0439648254031753,0.0143603133159268,0.0530896431679721,0.0918189730200174,0.0454020366794866,125.5,0.0152306353350739,0.0752828546562228,0.129242819843342,0.0583195745814216,74.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.03610056347480417,0.044425844079559074,0.02393385552654479,0.016764726076944,0.011314186248912103,0.014046999333241501
fold_01,33,random,20,17,0.5586594952200681,0.8052711291689675,0.785589568540841,0.7162750217580505,0.0204525674499564,0.0696257615317667,0.1170583115752828,0.0580381641340456,0.011314186248912,0.0500435161009573,0.0992167101827676,0.0442801921466037,114.5,0.0182767624020887,0.0709312445604873,0.1279373368146214,0.0598994605084153,73.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.03831007551122889,0.0359992540325873,0.0039164490861618995,0.002691387346073701,0.015665796344647598,0.012467113406247801
fold_01,33,random,20,18,0.5942882829069365,0.8143736256827558,0.7802234696337973,0.6932114882506527,0.0152306353350739,0.0639686684073107,0.1018276762402088,0.0530064251062569,0.0165361183637946,0.0665796344647519,0.1100957354221061,0.0526672105707533,93.0,0.0191470844212358,0.088337684943429,0.1405570060922541,0.0660664503222757,62.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.02920757899744053,0.04136535293963106,0.009573542210617889,0.007723126373862396,-0.0017406440382941035,0.006300123592387394
fold_01,33,random,20,19,0.5549685722646556,0.8418024982559474,0.8193043668555479,0.7254134029590948,0.0182767624020887,0.072236727589208,0.1227154046997389,0.059127141684563,0.0139251523063533,0.0704960835509138,0.1161879895561357,0.0541425192252748,88.0,0.0191470844212358,0.0865970409051349,0.1618798955613577,0.0698901437163461,56.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.0017787064242489325,0.002284455717880496,0.0013054830287205915,0.0016024097955563005,0.0,0.0024764301983170034
fold_01,33,random,20,20,0.719141109078941,0.8083201913950981,0.7729074701422228,0.618798955613577,0.0156657963446475,0.0661444734551784,0.1170583115752828,0.0545594580619768,0.0078328981723237,0.04177545691906,0.0805047867711053,0.0370039157792168,114.0,0.0195822454308094,0.0704960835509138,0.1353350739773716,0.0618617031853396,67.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.03526101328509823,0.04868135243120553,0.00739773716275019,0.006170093418142501,0.016100957354221096,0.010504870729323497
fold_01,33,top_gate,40,0,1.2825129115135383,0.565361448749092,0.5527636165023986,0.5002175805047868,0.0060922541340295,0.0221932114882506,0.04177545691906,0.0209141810203436,0.0013054830287206,0.0100087032201914,0.0169712793733681,0.0108083886607414,362.0,0.0030461270670147,0.0087032201914708,0.0187119234116623,0.0129540397958379,350.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.2782197559311044,0.2688252060710298,0.051348999129678,0.0398153704597757,0.0778938207136641,0.0594125341188252
fold_01,33,bottom_gate,40,0,0.5535883798196691,0.8195572113640271,0.8001573381513292,0.7188859878154917,0.0200174064403829,0.0748476936466492,0.1218450826805918,0.059664575512552,0.0126196692776327,0.0487380330722367,0.0935596170583115,0.0442838275888747,114.0,0.0187119234116623,0.077893820713664,0.1370757180156658,0.0643400831689293,66.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.024023993316169223,0.02143148442209919,-0.0013054830287206054,0.0010649759675672998,0.008703220191470892,0.008026490745733805
fold_01,33,random,40,1,0.8431469636237341,0.7827095078703925,0.7505785986818129,0.5611401218450827,0.0169712793733681,0.0726718885987815,0.1296779808529155,0.0581609075524661,0.0073977371627502,0.0374238468233246,0.0713664055700609,0.0335636334848474,139.5,0.0169712793733681,0.0757180156657963,0.1288076588337685,0.0582654209572646,78.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.060871696809803866,0.07101022389161549,0.0008703220191470934,0.0025686439276531997,0.010879025239338591,0.0141011529573985
fold_01,33,random,40,2,0.7339812864730211,0.8105609486737246,0.7910800568747333,0.6216275021758051,0.0187119234116623,0.0696257615317667,0.1209747606614447,0.0583578578592103,0.0065274151436031,0.0356832027850304,0.0704960835509138,0.0323673710859035,150.0,0.0121845082680591,0.0583115752828546,0.1048738033072236,0.0503003758057861,78.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.03302025600647174,0.030508765698695095,0.0039164490861618995,0.002371693620908999,0.0282854656222803,0.022066198108877
fold_01,33,random,40,3,0.7548086979889268,0.7269657234012094,0.6988597438544805,0.613141862489121,0.010443864229765,0.0448215839860748,0.0704960835509138,0.0370151494965904,0.005657093124456,0.0256744995648389,0.0504786771105308,0.0255260316419254,200.0,0.011314186248912,0.0382941688424717,0.0748476936466492,0.0377940815474995,123.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.11661548127898702,0.12272907871894789,0.02872062663185379,0.0237144019835289,0.0483028720626632,0.0345724923671636
fold_01,33,random,40,4,0.6974217579922954,0.7431757550554802,0.7192381997490886,0.6351174934725848,0.0147954743255004,0.0557006092254134,0.0887728459530026,0.0463647536266026,0.0117493472584856,0.036988685813751,0.0704960835509138,0.0367166251362158,143.5,0.0121845082680591,0.0587467362924282,0.1087902523933855,0.048992628803395,98.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.1004054496247162,0.10235062282433971,0.017841601392515193,0.0143647978535167,0.027850304612706697,0.0233739451112681
fold_01,33,random,40,5,0.9350868679317212,0.7307831345378469,0.7055862553163135,0.5339425587467364,0.0130548302872062,0.0578764142732811,0.0966057441253263,0.0462769411031084,0.0034812880765883,0.0195822454308094,0.0435161009573542,0.0214468725045908,193.5,0.0117493472584856,0.0461270670147954,0.0796344647519582,0.0409934096428229,105.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.11279807014234944,0.11600256725711489,0.015665796344647494,0.0144526103770109,0.040469973890339496,0.0313731642718402
fold_01,33,random,40,6,0.8912559723833314,0.7632465624552625,0.7339548589389704,0.54852045256745,0.0187119234116623,0.0687554395126196,0.1074847693646649,0.054369507634725,0.010443864229765,0.046562228024369,0.0696257615317667,0.0358662180770366,178.0,0.0182767624020887,0.0617928633594429,0.1070496083550913,0.0534923776002466,94.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.08033464222493392,0.08763396363445797,0.004786771105308993,0.006360043845394299,0.024804177545691995,0.018874196314416496
fold_01,33,random,40,7,0.7106503666329114,0.7967461015405988,0.770277915115845,0.6309834638816362,0.0200174064403829,0.0796344647519582,0.1309834638816362,0.0611167649261163,0.0169712793733681,0.0552654482158398,0.0892080069625761,0.0477425540026429,109.0,0.0200174064403829,0.0774586597040905,0.1335944299390774,0.0625564788669671,73.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.0468351031395976,0.05131090745758338,-0.006092254134029612,-0.0003872134459970006,0.009138381201044404,0.009810095047696005
fold_01,33,random,40,8,0.9796741962744112,0.7191917177763083,0.6920309665563329,0.5306788511749347,0.0108790252393385,0.0452567449956483,0.0687554395126196,0.0376730031057884,0.0069625761531766,0.0326370757180156,0.0539599651871192,0.0279494742831343,215.0,0.0095735422106179,0.0422106179286335,0.0835509138381201,0.0402787409845091,95.5,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.12438948690388807,0.12955785601709546,0.028285465622280292,0.023056548374330896,0.044386422976501395,0.032087832930154
fold_01,33,random,40,9,0.7515198427039297,0.7971841977092882,0.7654927453079905,0.6177110530896431,0.0147954743255004,0.0630983463881636,0.1070496083550913,0.050587884637929,0.0082680591818973,0.0483028720626631,0.0865970409051349,0.0388907995086535,143.5,0.0147954743255004,0.0683202785030461,0.1222802436901653,0.0554550088041065,76.0,4596,0.8435812046801964,0.8215888225734284,0.0735422106179286,0.0607295514801193,0.0865970409051349,0.0723665739146631,0.046397006970908206,0.05609607726543786,0.010443864229764996,0.010141666842190297,0.018276762402088795,0.016911565110556602
