model,graph_encoder,fold,seed,lambda_clip,AUROC,AUPRC,balanced_accuracy,R@1,R@5,R@10,MRR,image_R@1,image_R@5,image_R@10,image_MRR,image_median_rank,brain_R@1,brain_R@5,brain_R@10,brain_MRR,brain_median_rank,best_val_metric,best_epoch,status,metrics_path,readout,roi_id_mode,loss,clip_temperature,temperature,test_loss,n_test_pairs,n_nodes,node_feature_dim,clip_dim
regraph_vlm_v0,fusion,fold_01,11,2.0,0.8044011858800288,0.7735795329069908,0.7308529155787642,0.0130548302872062,0.052219321148825,0.0861618798955613,0.04535234179279,0.0126196692776327,0.0491731940818102,0.0879025239338555,0.0442063474447044,106.5,0.0126196692776327,0.0591818973020017,0.1148825065274151,0.0521292992797959,79.0,0.7589761313769231,17,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_01/seed_11/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5319224639080005,4596,180,4,512
regraph_vlm_v0,fusion,fold_01,22,2.0,0.7754024765925794,0.737443172941315,0.703437771975631,0.0100087032201914,0.0322019147084421,0.0670147954743255,0.0345254619966297,0.0073977371627502,0.0365535248041775,0.0639686684073107,0.033596392356113,132.0,0.0117493472584856,0.046562228024369,0.0896431679721496,0.0434792441579178,92.0,0.7540700244027607,14,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_01/seed_22/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5593537895756249,4596,180,4,512
regraph_vlm_v0,fusion,fold_01,33,2.0,0.763357719771459,0.7110409773954004,0.709094865100087,0.0082680591818973,0.0343777197563098,0.0565709312445604,0.0313495899284071,0.0060922541340295,0.0339425587467362,0.0657093124456048,0.0323012253976304,123.5,0.0060922541340295,0.0348128807658833,0.0713664055700609,0.0339235704017201,114.0,0.7325773714142081,18,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_01/seed_33/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5778945539182326,4596,180,4,512
regraph_vlm_v0,fusion,fold_04,11,2.0,0.8293637477613347,0.7954832264405333,0.7524271844660194,0.0213592233009708,0.0815533980582524,0.145631067961165,0.0682609517200475,0.0148867313915857,0.0783171521035598,0.1449838187702265,0.0637213482437109,56.0,0.0220064724919093,0.0763754045307443,0.1404530744336569,0.0675749693149802,56.0,0.7590310114054105,9,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_04/seed_11/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5254634741826351,3090,180,4,512
regraph_vlm_v0,fusion,fold_04,22,2.0,0.83114504456384,0.7924035859291351,0.7556634304207119,0.0226537216828478,0.0951456310679611,0.1592233009708737,0.0732629075971533,0.0226537216828478,0.0970873786407767,0.1553398058252427,0.0723649249756044,55.0,0.0207119741100323,0.0906148867313915,0.1521035598705501,0.0705623741394315,54.0,0.74902064285041,10,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_04/seed_22/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5090878165269747,3090,180,4,512
regraph_vlm_v0,fusion,fold_04,33,2.0,0.8142551921324661,0.7638113170923632,0.7265372168284789,0.0174757281553398,0.0614886731391585,0.115210355987055,0.0570440071595485,0.0155339805825242,0.0718446601941747,0.1294498381877022,0.0587055085012516,65.0,0.0181229773462783,0.0711974110032362,0.1300970873786407,0.0610798058172098,62.0,0.7393010127669379,23,ok,/gpfsnyu/scratch/xh2906/ReGraph-VLM/preproc_v0/repetition_familiarity/results/regraph_fusion/fusion_clip/lambda_2/fold_04/seed_33/metrics.json,flat,normal,bce_infonce_clip,0.07,0.1,0.5159185678827723,3090,180,4,512
